Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:57:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:14        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
12:59:14        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
12:59:14        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
12:59:14      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
12:59:14     1017    833235    0.20    0.00    0.00    0.00    0.20    58  sshd
12:59:14     1017    833263    0.00    0.20    0.00    0.00    0.20    56  code-110a328ea5
12:59:14     1017    833429    0.20    0.20    0.00    0.00    0.40    26  MainThread
12:59:14     1017    833731    0.20    0.00    0.00    0.00    0.20    56  MainThread
12:59:14     1017    835641    1.00    0.40    0.00    0.00    1.40    69  claude
12:59:14     1017    845703    2.60    3.40    0.00    0.00    6.00   102  MainThread
12:59:14        0   1287667    0.00    0.20    0.00    0.00    0.20   124  kworker/u272:2-xprtiod
12:59:14        0   1330210    0.00    0.20    0.00    0.00    0.20   126  kworker/u272:4-nfsiod
12:59:14        0   1370968    0.00    0.20    0.00    0.00    0.20    30  kworker/u264:3-events_unbound
12:59:14        0   1385678    0.20    1.20    0.00    0.00    1.40    22  pidstat
12:59:14        0   1386303  191.00    0.20    0.00    0.00  191.20     1  sto_masstree_co
12:59:14     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
12:59:14     1017   2134972    0.00    0.60    0.00    0.00    0.60    77  apas
12:59:14     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas
12:59:14     1017   3704361    0.20    0.00    0.00    0.00    0.20    31  claude

12:59:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:19        0      2492    0.20    0.00    0.00    0.00    0.20    30  l2arc_feed
12:59:19        0      3528    0.20    0.00    0.00    0.00    0.20    22  systemd-machine
12:59:19        0      3645    0.20    0.40    0.00    0.00    0.60    93  NetworkManager
12:59:19      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
12:59:19        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
12:59:19      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
12:59:19        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
12:59:19     1017    833731    2.80    3.60    0.00    0.00    6.40    23  MainThread
12:59:19     1017    833754    0.20    0.00    0.00    0.00    0.20    25  MainThread
12:59:19     1017    835641    1.20    0.40    0.00    0.00    1.60    69  claude
12:59:19     1017    845703    0.00    0.20    0.00    0.00    0.20   102  MainThread
12:59:19        0   1385678    0.40    1.00    0.00    0.00    1.40    22  pidstat
12:59:19        0   1386319  147.40    0.20    0.00    0.00  147.60     0  sto_masstree_cp
12:59:19     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas

12:59:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:24        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
12:59:24        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
12:59:24        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
12:59:24      141      3920    0.20    0.00    0.00    0.00    0.20    79  redis-server
12:59:24        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
12:59:24      148      4266    0.40    0.20    0.00    0.00    0.60   121  mysqld
12:59:24     1017    833263    0.00    0.20    0.00    0.00    0.20    56  code-110a328ea5
12:59:24     1017    833731    0.00    0.20    0.00    0.00    0.20    23  MainThread
12:59:24     1017    835641    1.00    0.20    0.00    0.00    1.20    69  claude
12:59:24     1017    845703    2.80    3.20    0.00    0.00    6.00   107  MainThread
12:59:24        0   1280762    0.00    0.20    0.00    0.00    0.20    68  kworker/68:0-events
12:59:24        0   1385678    0.40    1.20    0.00    0.00    1.60    22  pidstat
12:59:24        0   1386341  212.20    0.00    0.00    0.00  212.20     1  sto_masstree_cp
12:59:24     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
12:59:24     1017   2134972    0.20    0.20    0.00    0.00    0.40    77  apas
12:59:24     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas

12:59:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:29        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
12:59:29        0      3645    0.00    0.40    0.00    0.00    0.40    93  NetworkManager
12:59:29      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
12:59:29        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
12:59:29      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
12:59:29     1017    833731    2.80    3.60    0.00    0.00    6.40    56  MainThread
12:59:29     1017    835641    1.00    0.40    0.00    0.00    1.40    69  claude
12:59:29     1017    845703    0.00    0.20    0.00    0.00    0.20   107  MainThread
12:59:29        0   1289134    0.00    0.20    0.00    0.00    0.20    44  kworker/44:1-events
12:59:29        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
12:59:29        0   1385677    0.00    0.20    0.00    0.00    0.20    64  vmstat
12:59:29        0   1385678    0.40    1.00    0.00    0.00    1.40    22  pidstat
12:59:29        0   1386111    0.20    0.00    0.00    0.00    0.20    22  lxd
12:59:29        0   1386356  124.20    0.20    0.00    0.00  124.40     3  sto_masstree_co
12:59:29     1017   2132737    0.00    0.20    0.00    0.00    0.20     6  tmux: server
12:59:29      146   2920998    0.00    0.20    0.00    0.00    0.20    27  systemd-oomd
12:59:29     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas
12:59:29     1017   3704361    0.20    0.00    0.00    0.00    0.20    31  claude

12:59:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:34        0       479    0.00    0.20    0.00    0.00    0.20    77  migration/77
12:59:34        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
12:59:34        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
12:59:34        0      3992    0.40    0.40    0.00    0.00    0.80    92  janus
12:59:34      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
12:59:34        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
12:59:34     1017    833235    0.00    0.20    0.00    0.00    0.20    58  sshd
12:59:34     1017    835641    1.00    0.40    0.00    0.00    1.40    69  claude
12:59:34     1017    845703    2.60    3.40    0.00    0.00    6.00   103  MainThread
12:59:34        0   1188627    0.00    0.20    0.00    0.00    0.20    78  kworker/u260:2-rpciod
12:59:34        0   1283491    0.00    0.20    0.00    0.00    0.20    34  kworker/u265:2-rpciod
12:59:34        0   1333064    0.00    0.20    0.00    0.00    0.20   102  kworker/102:0-events
12:59:34        0   1385678    0.40    1.20    0.00    0.00    1.60    22  pidstat
12:59:34        0   1386377   61.20    0.40    0.00    0.00   61.60     5  sto_masstree_co
12:59:34     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
12:59:34     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
12:59:34     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas
12:59:34     1017   3704361    0.00    0.20    0.00    0.00    0.20    31  claude

12:59:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:39        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
12:59:39        0      3645    0.20    0.40    0.00    0.00    0.60    93  NetworkManager
12:59:39        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
12:59:39      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
12:59:39     1017    833263    0.00    0.20    0.00    0.00    0.20    56  code-110a328ea5
12:59:39     1017    833731    2.80    3.60    0.00    0.00    6.40    48  MainThread
12:59:39     1017    833754    0.20    0.00    0.00    0.00    0.20    25  MainThread
12:59:39     1017    835641    1.20    0.40    0.00    0.00    1.60    69  claude
12:59:39     1017    845703    2.80    3.20    0.00    0.00    6.00   115  MainThread
12:59:39        0   1323979    0.00    0.20    0.00    0.00    0.20    22  kworker/22:1-events
12:59:39        0   1375324    0.00    0.20    0.00    0.00    0.20    64  kworker/64:2-mm_percpu_wq
12:59:39        0   1385678    0.40    1.00    0.00    0.00    1.40    22  pidstat
12:59:39        0   1386112    0.00    0.20    0.00    0.00    0.20    25  lxd
12:59:39        0   1386377  799.60    0.20    0.00    0.00  799.80     5  sto_masstree_co
12:59:39     1017   1386403    0.00    0.20    0.00    0.00    0.20    74  sh
12:59:39     1017   1386404    0.00    0.20    0.00    0.00    0.20    25  ps

12:59:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:44        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
12:59:44        0      3448    0.00    0.80    0.00    0.00    0.80   112  irqbalance
12:59:44        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
12:59:44      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
12:59:44        0      3992    0.00    0.80    0.00    0.00    0.80    92  janus
12:59:44      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
12:59:44     1017    833731    0.20    0.00    0.00    0.00    0.20    48  MainThread
12:59:44     1017    835641    1.40    0.40    0.00    0.00    1.80    20  claude
12:59:44     1017    845703    0.20    0.20    0.00    0.00    0.40    27  MainThread
12:59:44     1017    846155    0.20    0.00    0.00    0.00    0.20    86  codex
12:59:44        0   1382799    0.00    0.20    0.00    0.00    0.20    71  kworker/71:2-events
12:59:44        0   1385678    0.40    1.20    0.00    0.00    1.60    22  pidstat
12:59:44        0   1386111    0.00    0.20    0.00    0.00    0.20    22  lxd
12:59:44        0   1386112    0.20    0.00    0.00    0.00    0.20    25  lxd
12:59:44        0   1386406  694.00    0.40    0.00    0.00  694.40     0  sto_masstree_cp
12:59:44     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
12:59:44     1017   2134972    0.20    0.60    0.00    0.00    0.80    77  apas
12:59:44     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas
12:59:44     1017   3704361    0.20    0.00    0.00    0.00    0.20    31  claude

12:59:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:49        0         1    0.20    0.20    0.00    0.00    0.40    75  systemd
12:59:49        0        17    0.00    0.40    0.00    0.20    0.40   121  rcu_preempt
12:59:49        0      3645    0.00    0.40    0.00    0.00    0.40    93  NetworkManager
12:59:49        0      3925    0.20    0.00    0.00    0.00    0.20    52  containerd
12:59:49        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
12:59:49      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
12:59:49        0      5094    0.20    0.20    0.00    0.00    0.40    94  nmbd
12:59:49     1017    833731    2.40    3.60    0.00    0.00    6.00    54  MainThread
12:59:49     1017    835641    1.40    0.60    0.00    0.00    2.00    21  claude
12:59:49     1017    845703    2.60    3.80    0.00    0.00    6.40    75  MainThread
12:59:49        0   1268452    0.20    0.00    0.00    0.00    0.20    58  snapd
12:59:49        0   1298573    0.00    0.20    0.00    0.00    0.20   126  kworker/126:2-mm_percpu_wq
12:59:49        0   1360963    0.00    0.20    0.00    0.00    0.20   121  kworker/121:2-mm_percpu_wq
12:59:49        0   1370968    0.00    0.20    0.00    0.00    0.20    30  kworker/u264:3-events_unbound
12:59:49        0   1374584    0.00    0.20    0.00    0.00    0.20    81  kworker/u261:0-rpciod
12:59:49        0   1384096    0.00    0.20    0.00    0.00    0.20   126  kworker/u256:2-ixgbe
12:59:49        0   1385678    0.40    1.00    0.00    0.00    1.40    22  pidstat
12:59:49        0   1386424    2.80    3.40    0.00    0.00    6.20    44  daemon.start
12:59:49        0   1386506  526.20    0.20    0.00    0.00  526.40     1  sto_masstree_cp
12:59:49        0   1386614    0.00    0.20    0.00    0.00    0.20    25  lxcfs
12:59:49        0   1386627   19.40    3.60    0.00    0.00   23.00    60  lxd
12:59:49        0   1386628    1.00    0.80    0.00    0.00    1.80    19  lxd
12:59:49        0   2920460    0.00    0.20    0.00    0.00    0.20    45  systemd-journal
12:59:49        0   2920724    0.00    0.20    0.00    0.00    0.20     8  systemd-udevd
12:59:49      146   2920998    0.00    0.20    0.00    0.00    0.20    63  systemd-oomd

12:59:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:59:54        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
12:59:54        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
12:59:54      115      3916    0.20    0.00    0.00    0.00    0.20   107  memcached
12:59:54      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
12:59:54        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
12:59:54      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
12:59:54     1017    833263    0.00    0.20    0.00    0.00    0.20    56  code-110a328ea5
12:59:54     1017    833429    0.20    0.00    0.00    0.00    0.20    27  MainThread
12:59:54     1017    833731    0.20    0.00    0.00    0.00    0.20    54  MainThread
12:59:54     1017    833754    0.00    0.20    0.00    0.00    0.20    25  MainThread
12:59:54     1017    835641    1.00    0.60    0.00    0.00    1.60    21  claude
12:59:54        0   1314930    0.00    0.20    0.00    0.00    0.20   106  kworker/u267:0-rpciod
12:59:54        0   1348993    0.00    0.20    0.00    0.00    0.20    11  kworker/11:0-mm_percpu_wq
12:59:54        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
12:59:54        0   1370973    0.00    0.40    0.00    0.00    0.40   113  kworker/u269:0-flush-8:0
12:59:54        0   1385678    0.40    1.00    0.00    0.00    1.40    22  pidstat
12:59:54        0   1385680    0.00    0.20    0.00    0.00    0.20    64  python3
12:59:54        0   1386628    0.20    0.00    0.00    0.00    0.20    19  lxd
12:59:54        0   1386740  345.80    0.60    0.00    0.00  346.40     6  sto_masstree_co
12:59:54     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
12:59:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
